serial,Distance,Date,Time,Day,Day_type,SpclOccasions,Target
590,8,2018-10-06,23:29:00,Saturday,Holiday,Null,LOCK
590,44,2018-10-05,17:00:00,Friday,workingDay,Null,LOCK
590,7,2018-10-05,16:39:00,Friday,workingDay,Null,UNLOCK
591,36,2018-10-05,16:39:00,Friday,workingDay,Null,LOCK
591,31,2018-10-04,20:09:00,Thursday,workingDay,Null,LOCK
591,8,2018-10-04,08:37:00,Thursday,workingDay,Null,UNLOCK
592,46,2018-10-04,08:37:00,Thursday,workingDay,Null,LOCK
592,34,2018-10-03,06:09:00,Wednesday,workingDay,Null,LOCK
592,35,2018-10-03,02:14:00,Wednesday,workingDay,Null,LOCK
593,45,2018-10-03,02:14:00,Wednesday,workingDay,Null,LOCK
593,50,2018-10-02,13:33:00,Tuesday,workingDay,Null,LOCK
593,41,2018-10-02,12:31:00,Tuesday,workingDay,Null,LOCK
593,30,2018-10-02,20:48:00,Tuesday,workingDay,Null,LOCK
594,47,2018-10-02,20:48:00,Tuesday,workingDay,Null,LOCK
594,12,2018-10-01,08:10:00,Monday,workingDay,Null,UNLOCK
594,29,2018-10-01,15:09:00,Monday,workingDay,Null,LOCK
595,10,2018-10-01,15:09:00,Monday,workingDay,Null,LOCK
595,46,2018-09-30,17:42:00,Sunday,Holiday,Null,LOCK
595,25,2018-09-30,19:19:00,Sunday,Holiday,Null,LOCK
595,21,2018-09-30,16:37:00,Sunday,Holiday,Null,LOCK
596,8,2018-09-30,16:37:00,Sunday,Holiday,Null,LOCK
597,13,2018-09-29,16:37:00,Saturday,Holiday,Null,LOCK
597,43,2018-09-28,06:21:00,Friday,workingDay,Null,LOCK
597,40,2018-09-28,19:43:00,Friday,workingDay,Null,LOCK
597,5,2018-09-28,00:45:00,Friday,workingDay,Null,LOCK
598,46,2018-09-28,00:45:00,Friday,workingDay,Null,LOCK
598,39,2018-09-27,15:01:00,Thursday,workingDay,Null,LOCK
598,19,2018-09-27,08:19:00,Thursday,workingDay,Null,UNLOCK
599,20,2018-09-27,08:19:00,Thursday,workingDay,Null,UNLOCK
599,21,2018-09-26,19:58:00,Wednesday,workingDay,Null,LOCK
599,22,2018-09-26,13:05:00,Wednesday,workingDay,Null,LOCK
600,50,2018-09-26,13:05:00,Wednesday,workingDay,Null,LOCK
600,22,2018-09-25,13:34:00,Tuesday,workingDay,Null,LOCK
600,19,2018-09-25,21:12:00,Tuesday,workingDay,Null,LOCK
600,38,2018-09-25,08:36:00,Tuesday,workingDay,Null,LOCK
601,8,2018-09-25,08:36:00,Tuesday,workingDay,Null,LOCK
601,17,2018-09-24,22:13:00,Monday,workingDay,Null,LOCK
601,24,2018-09-24,13:39:00,Monday,workingDay,Null,LOCK
601,24,2018-09-24,09:35:00,Monday,workingDay,Null,LOCK
602,41,2018-09-24,09:35:00,Monday,workingDay,Null,LOCK
602,20,2018-09-23,17:00:00,Sunday,Holiday,Null,UNLOCK
602,50,2018-09-23,04:47:00,Sunday,Holiday,Null,LOCK
602,25,2018-09-23,14:40:00,Sunday,Holiday,Null,LOCK
602,33,2018-09-23,04:00:00,Sunday,Holiday,Null,LOCK
602,47,2018-09-23,21:33:00,Sunday,Holiday,Null,LOCK
602,20,2018-09-23,21:36:00,Sunday,Holiday,Null,UNLOCK
603,10,2018-09-23,21:36:00,Sunday,Holiday,Null,UNLOCK
603,47,2018-09-22,15:34:00,Saturday,Holiday,Null,LOCK
603,41,2018-09-22,20:04:00,Saturday,Holiday,Null,LOCK
603,49,2018-09-22,22:02:00,Saturday,Holiday,Null,LOCK
604,17,2018-09-22,22:02:00,Saturday,Holiday,Null,LOCK
604,50,2018-09-21,15:01:00,Friday,workingDay,Null,LOCK
604,46,2018-09-21,12:01:00,Friday,workingDay,Null,LOCK
605,33,2018-09-21,12:01:00,Friday,workingDay,Null,LOCK
605,36,2018-09-20,03:55:00,Thursday,workingDay,Null,LOCK
605,18,2018-09-20,04:41:00,Thursday,workingDay,Null,LOCK
605,11,2018-09-20,07:18:00,Thursday,workingDay,Null,UNLOCK
605,45,2018-09-20,19:49:00,Thursday,workingDay,Null,LOCK
606,22,2018-09-20,19:49:00,Thursday,workingDay,Null,LOCK
606,34,2018-09-19,01:41:00,Wednesday,workingDay,Null,LOCK
606,39,2018-09-19,17:20:00,Wednesday,workingDay,Null,LOCK
607,12,2018-09-19,17:20:00,Wednesday,workingDay,Null,LOCK
607,5,2018-09-18,07:50:00,Tuesday,workingDay,Null,UNLOCK
607,46,2018-09-18,20:11:00,Tuesday,workingDay,Null,LOCK
607,6,2018-09-18,23:36:00,Tuesday,workingDay,Null,LOCK
608,21,2018-09-18,23:36:00,Tuesday,workingDay,Null,LOCK
608,35,2018-09-17,03:16:00,Monday,workingDay,Null,LOCK
608,48,2018-09-17,20:36:00,Monday,workingDay,Null,LOCK
608,14,2018-09-17,20:24:00,Monday,workingDay,Null,LOCK
608,42,2018-09-17,12:22:00,Monday,workingDay,Null,LOCK
609,13,2018-09-17,12:22:00,Monday,workingDay,Null,LOCK
609,44,2018-09-16,13:38:00,Sunday,Holiday,Null,LOCK
609,31,2018-09-16,09:57:00,Sunday,Holiday,Null,LOCK
609,46,2018-09-16,02:44:00,Sunday,Holiday,Null,LOCK
609,24,2018-09-16,06:43:00,Sunday,Holiday,Null,LOCK
610,28,2018-09-16,06:43:00,Sunday,Holiday,Null,LOCK
610,10,2018-09-15,07:03:00,Saturday,Holiday,Null,UNLOCK
610,16,2018-09-15,00:01:00,Saturday,Holiday,Null,LOCK
610,33,2018-09-15,13:20:00,Saturday,Holiday,Null,LOCK
610,37,2018-09-15,14:20:00,Saturday,Holiday,Null,LOCK
611,50,2018-09-15,14:20:00,Saturday,Holiday,Null,LOCK
611,13,2018-09-14,12:25:00,Friday,workingDay,Null,UNLOCK
611,22,2018-09-14,14:19:00,Friday,workingDay,Null,LOCK
611,48,2018-09-14,19:13:00,Friday,workingDay,Null,LOCK
612,46,2018-09-14,19:13:00,Friday,workingDay,Null,LOCK
612,28,2018-09-13,14:05:00,Thursday,workingDay,Null,LOCK
612,35,2018-09-13,23:50:00,Thursday,workingDay,Null,LOCK
612,42,2018-09-13,00:51:00,Thursday,workingDay,Null,LOCK
612,9,2018-09-13,11:15:00,Thursday,workingDay,Null,UNLOCK
613,47,2018-09-13,11:15:00,Thursday,workingDay,Null,LOCK
613,36,2018-09-12,10:25:00,Wednesday,workingDay,Null,LOCK
613,32,2018-09-12,17:23:00,Wednesday,workingDay,Null,LOCK
613,39,2018-09-12,17:54:00,Wednesday,workingDay,Null,LOCK
613,33,2018-09-12,13:55:00,Wednesday,workingDay,Null,LOCK
614,32,2018-09-12,13:55:00,Wednesday,workingDay,Null,LOCK
614,25,2018-09-11,21:56:00,Tuesday,workingDay,Null,LOCK
614,39,2018-09-11,17:51:00,Tuesday,workingDay,Null,LOCK
615,22,2018-09-11,17:51:00,Tuesday,workingDay,Null,LOCK
615,26,2018-09-10,09:54:00,Monday,workingDay,Null,LOCK
615,24,2018-09-10,17:59:00,Monday,workingDay,Null,LOCK
616,12,2018-09-10,17:59:00,Monday,workingDay,Null,LOCK
616,25,2018-09-09,08:29:00,Sunday,Holiday,Null,LOCK
616,32,2018-09-09,19:37:00,Sunday,Holiday,Null,LOCK
617,15,2018-09-09,19:37:00,Sunday,Holiday,Null,LOCK
617,44,2018-09-08,12:33:00,Saturday,Holiday,Null,LOCK
617,39,2018-09-08,10:11:00,Saturday,Holiday,Null,LOCK
617,26,2018-09-08,04:11:00,Saturday,Holiday,Null,LOCK
618,34,2018-09-08,04:11:00,Saturday,Holiday,Null,LOCK
618,8,2018-09-07,00:29:00,Friday,workingDay,Null,LOCK
618,39,2018-09-07,04:58:00,Friday,workingDay,Null,LOCK
619,5,2018-09-07,04:58:00,Friday,workingDay,Null,LOCK
619,27,2018-09-06,13:31:00,Thursday,workingDay,Null,LOCK
619,13,2018-09-06,02:26:00,Thursday,workingDay,Null,LOCK
620,47,2018-09-06,02:26:00,Thursday,workingDay,Null,LOCK
620,14,2018-09-05,17:31:00,Wednesday,workingDay,Null,UNLOCK
620,21,2018-09-05,04:03:00,Wednesday,workingDay,Null,LOCK
620,48,2018-09-05,19:25:00,Wednesday,workingDay,Null,LOCK
621,36,2018-09-05,19:25:00,Wednesday,workingDay,Null,LOCK
621,15,2018-09-04,00:26:00,Tuesday,workingDay,Null,LOCK
621,29,2018-09-04,19:41:00,Tuesday,workingDay,Null,LOCK
621,14,2018-09-04,04:25:00,Tuesday,workingDay,Null,LOCK
621,19,2018-09-04,15:55:00,Tuesday,workingDay,Null,UNLOCK
622,10,2018-09-04,15:55:00,Tuesday,workingDay,Null,UNLOCK
622,34,2018-09-03,22:27:00,Monday,workingDay,Null,LOCK
622,41,2018-09-03,08:47:00,Monday,workingDay,Null,LOCK
623,44,2018-09-03,08:47:00,Monday,workingDay,Null,LOCK
623,38,2018-09-02,09:20:00,Sunday,Holiday,Null,LOCK
624,10,2018-09-02,09:20:00,Sunday,Holiday,Null,LOCK
624,46,2018-09-01,02:55:00,Saturday,Holiday,Null,LOCK
624,5,2018-09-01,11:24:00,Saturday,Holiday,Null,UNLOCK
624,16,2018-09-01,12:02:00,Saturday,Holiday,Null,UNLOCK
624,25,2018-09-01,14:13:00,Saturday,Holiday,Null,LOCK
625,14,2018-09-01,14:13:00,Saturday,Holiday,Null,LOCK
625,22,2018-08-31,23:59:00,Friday,workingDay,Null,LOCK
625,23,2018-08-31,06:45:00,Friday,workingDay,Null,LOCK
626,12,2018-08-31,06:45:00,Friday,workingDay,Null,LOCK
626,38,2018-08-30,14:29:00,Thursday,workingDay,Null,LOCK
626,39,2018-08-30,17:21:00,Thursday,workingDay,Null,LOCK
626,27,2018-08-30,19:40:00,Thursday,workingDay,Null,LOCK
627,9,2018-08-30,19:40:00,Thursday,workingDay,Null,LOCK
627,42,2018-08-29,13:21:00,Wednesday,workingDay,Null,LOCK
627,26,2018-08-29,05:03:00,Wednesday,workingDay,Null,LOCK
627,20,2018-08-29,12:10:00,Wednesday,workingDay,Null,UNLOCK
628,9,2018-08-29,12:10:00,Wednesday,workingDay,Null,UNLOCK
628,11,2018-08-28,06:08:00,Tuesday,workingDay,Null,LOCK
628,9,2018-08-28,08:11:00,Tuesday,workingDay,Null,UNLOCK
628,21,2018-08-28,23:38:00,Tuesday,workingDay,Null,LOCK
629,35,2018-08-28,23:38:00,Tuesday,workingDay,Null,LOCK
629,22,2018-08-27,11:41:00,Monday,Holiday,Late Summer Bank Holiday [England/Wales/Northern Ireland],LOCK
630,35,2018-08-27,11:41:00,Monday,Holiday,Late Summer Bank Holiday [England/Wales/Northern Ireland],LOCK
630,17,2018-08-26,22:05:00,Sunday,Holiday,Null,UNLOCK
630,43,2018-08-26,17:50:00,Sunday,Holiday,Null,LOCK
630,6,2018-08-26,14:52:00,Sunday,Holiday,Null,UNLOCK
630,13,2018-08-26,21:09:00,Sunday,Holiday,Null,UNLOCK
630,45,2018-08-26,00:52:00,Sunday,Holiday,Null,LOCK
630,8,2018-08-26,12:30:00,Sunday,Holiday,Null,UNLOCK
631,15,2018-08-26,12:30:00,Sunday,Holiday,Null,UNLOCK
631,17,2018-08-25,17:05:00,Saturday,Holiday,Null,UNLOCK
631,30,2018-08-25,01:11:00,Saturday,Holiday,Null,LOCK
631,14,2018-08-25,09:54:00,Saturday,Holiday,Null,UNLOCK
631,23,2018-08-25,22:16:00,Saturday,Holiday,Null,LOCK
632,42,2018-08-25,22:16:00,Saturday,Holiday,Null,LOCK
632,41,2018-08-24,06:03:00,Friday,workingDay,Null,LOCK
632,13,2018-08-24,14:02:00,Friday,workingDay,Null,UNLOCK
633,36,2018-08-24,14:02:00,Friday,workingDay,Null,LOCK
633,6,2018-08-23,15:53:00,Thursday,workingDay,Null,UNLOCK
633,36,2018-08-23,23:50:00,Thursday,workingDay,Null,LOCK
633,12,2018-08-23,16:36:00,Thursday,workingDay,Null,UNLOCK
634,13,2018-08-23,16:36:00,Thursday,workingDay,Null,UNLOCK
634,30,2018-08-22,22:54:00,Wednesday,workingDay,Null,LOCK
634,5,2018-08-22,02:02:00,Wednesday,workingDay,Null,LOCK
635,18,2018-08-22,02:02:00,Wednesday,workingDay,Null,LOCK
635,22,2018-08-21,00:17:00,Tuesday,workingDay,Null,LOCK
635,40,2018-08-21,14:29:00,Tuesday,workingDay,Null,LOCK
636,30,2018-08-21,14:29:00,Tuesday,workingDay,Null,LOCK
636,37,2018-08-20,11:06:00,Monday,workingDay,Null,LOCK
636,37,2018-08-20,09:07:00,Monday,workingDay,Null,LOCK
636,6,2018-08-20,21:56:00,Monday,workingDay,Null,LOCK
636,25,2018-08-20,17:18:00,Monday,workingDay,Null,LOCK
637,13,2018-08-20,17:18:00,Monday,workingDay,Null,LOCK
637,22,2018-08-19,02:11:00,Sunday,Holiday,Null,LOCK
637,41,2018-08-19,05:12:00,Sunday,Holiday,Null,LOCK
637,19,2018-08-19,16:46:00,Sunday,Holiday,Null,UNLOCK
637,18,2018-08-19,18:21:00,Sunday,Holiday,Null,UNLOCK
637,16,2018-08-19,15:35:00,Sunday,Holiday,Null,UNLOCK
637,39,2018-08-19,14:19:00,Sunday,Holiday,Null,LOCK
638,26,2018-08-19,14:19:00,Sunday,Holiday,Null,LOCK
638,9,2018-08-18,13:32:00,Saturday,Holiday,Null,UNLOCK
639,31,2018-08-18,13:32:00,Saturday,Holiday,Null,LOCK
639,30,2018-08-17,03:25:00,Friday,workingDay,Null,LOCK
639,14,2018-08-17,22:47:00,Friday,workingDay,Null,LOCK
639,30,2018-08-17,19:46:00,Friday,workingDay,Null,LOCK
639,24,2018-08-17,18:41:00,Friday,workingDay,Null,LOCK
640,11,2018-08-17,18:41:00,Friday,workingDay,Null,LOCK
640,41,2018-08-16,19:15:00,Thursday,workingDay,Null,LOCK
640,38,2018-08-16,09:40:00,Thursday,workingDay,Null,LOCK
640,7,2018-08-16,15:11:00,Thursday,workingDay,Null,UNLOCK
640,5,2018-08-16,08:25:00,Thursday,workingDay,Null,UNLOCK
641,26,2018-08-16,08:25:00,Thursday,workingDay,Null,LOCK
641,28,2018-08-15,20:57:00,Wednesday,workingDay,Null,LOCK
641,43,2018-08-15,08:16:00,Wednesday,workingDay,Null,LOCK
641,41,2018-08-15,08:12:00,Wednesday,workingDay,Null,LOCK
642,25,2018-08-15,08:12:00,Wednesday,workingDay,Null,LOCK
642,44,2018-08-14,16:42:00,Tuesday,workingDay,Null,LOCK
642,9,2018-08-14,10:04:00,Tuesday,workingDay,Null,UNLOCK
642,38,2018-08-14,10:02:00,Tuesday,workingDay,Null,LOCK
642,18,2018-08-14,17:44:00,Tuesday,workingDay,Null,UNLOCK
643,50,2018-08-14,17:44:00,Tuesday,workingDay,Null,LOCK
643,11,2018-08-13,11:53:00,Monday,workingDay,Null,UNLOCK
643,10,2018-08-13,12:56:00,Monday,workingDay,Null,UNLOCK
643,7,2018-08-13,08:19:00,Monday,workingDay,Null,UNLOCK
643,20,2018-08-13,04:32:00,Monday,workingDay,Null,LOCK
644,17,2018-08-13,04:32:00,Monday,workingDay,Null,LOCK
644,30,2018-08-12,10:42:00,Sunday,Holiday,Null,LOCK
644,11,2018-08-12,02:43:00,Sunday,Holiday,Null,LOCK
645,29,2018-08-12,02:43:00,Sunday,Holiday,Null,LOCK
645,35,2018-08-11,19:37:00,Saturday,Holiday,Null,LOCK
646,43,2018-08-11,19:37:00,Saturday,Holiday,Null,LOCK
646,45,2018-08-10,02:59:00,Friday,workingDay,Null,LOCK
646,23,2018-08-10,08:31:00,Friday,workingDay,Null,LOCK
647,38,2018-08-10,08:31:00,Friday,workingDay,Null,LOCK
647,45,2018-08-09,01:27:00,Thursday,workingDay,Null,LOCK
647,34,2018-08-09,15:47:00,Thursday,workingDay,Null,LOCK
647,46,2018-08-09,09:31:00,Thursday,workingDay,Null,LOCK
647,50,2018-08-09,00:18:00,Thursday,workingDay,Null,LOCK
648,13,2018-08-09,00:18:00,Thursday,workingDay,Null,LOCK
648,32,2018-08-08,09:27:00,Wednesday,workingDay,Null,LOCK
648,31,2018-08-08,20:13:00,Wednesday,workingDay,Null,LOCK
648,20,2018-08-08,09:29:00,Wednesday,workingDay,Null,UNLOCK
649,49,2018-08-08,09:29:00,Wednesday,workingDay,Null,LOCK
649,17,2018-08-07,05:53:00,Tuesday,workingDay,Null,LOCK
649,43,2018-08-07,14:30:00,Tuesday,workingDay,Null,LOCK
650,18,2018-08-07,14:30:00,Tuesday,workingDay,Null,LOCK
650,35,2018-08-06,21:18:00,Monday,Holiday,Summer Bank Holiday [Scotland],LOCK
650,18,2018-08-06,07:24:00,Monday,Holiday,Summer Bank Holiday [Scotland],UNLOCK
651,12,2018-08-06,07:24:00,Monday,Holiday,Summer Bank Holiday [Scotland],UNLOCK
652,35,2018-08-05,07:24:00,Sunday,Holiday,Null,LOCK
652,17,2018-08-04,02:08:00,Saturday,Holiday,Null,LOCK
652,29,2018-08-04,06:43:00,Saturday,Holiday,Null,LOCK
652,7,2018-08-04,01:37:00,Saturday,Holiday,Null,LOCK
652,17,2018-08-04,16:40:00,Saturday,Holiday,Null,UNLOCK
652,19,2018-08-04,19:38:00,Saturday,Holiday,Null,UNLOCK
653,34,2018-08-04,19:38:00,Saturday,Holiday,Null,LOCK
653,14,2018-08-03,20:13:00,Friday,workingDay,Null,LOCK
653,32,2018-08-03,19:24:00,Friday,workingDay,Null,LOCK
653,33,2018-08-03,00:16:00,Friday,workingDay,Null,LOCK
654,50,2018-08-03,00:16:00,Friday,workingDay,Null,LOCK
654,5,2018-08-02,02:24:00,Thursday,workingDay,Null,LOCK
654,28,2018-08-02,08:11:00,Thursday,workingDay,Null,LOCK
655,25,2018-08-02,08:11:00,Thursday,workingDay,Null,LOCK
655,8,2018-08-01,19:04:00,Wednesday,workingDay,Null,UNLOCK
655,41,2018-08-01,09:59:00,Wednesday,workingDay,Null,LOCK
655,39,2018-08-01,13:52:00,Wednesday,workingDay,Null,LOCK
656,15,2018-08-01,13:52:00,Wednesday,workingDay,Null,LOCK
656,44,2018-07-31,08:44:00,Tuesday,workingDay,Null,LOCK
656,32,2018-07-31,05:58:00,Tuesday,workingDay,Null,LOCK
656,26,2018-07-31,14:34:00,Tuesday,workingDay,Null,LOCK
656,17,2018-07-31,21:53:00,Tuesday,workingDay,Null,LOCK
657,8,2018-07-31,21:53:00,Tuesday,workingDay,Null,LOCK
657,40,2018-07-30,23:03:00,Monday,workingDay,Null,LOCK
657,16,2018-07-30,14:48:00,Monday,workingDay,Null,UNLOCK
657,41,2018-07-30,07:58:00,Monday,workingDay,Null,LOCK
658,10,2018-07-30,07:58:00,Monday,workingDay,Null,LOCK
659,23,2018-07-29,07:58:00,Sunday,Holiday,Null,LOCK
660,45,2018-07-28,07:58:00,Saturday,Holiday,Null,LOCK
660,44,2018-07-27,22:40:00,Friday,workingDay,Null,LOCK
660,10,2018-07-27,06:27:00,Friday,workingDay,Null,LOCK
660,41,2018-07-27,23:37:00,Friday,workingDay,Null,LOCK
660,6,2018-07-27,17:17:00,Friday,workingDay,Null,UNLOCK
661,8,2018-07-27,17:17:00,Friday,workingDay,Null,UNLOCK
661,36,2018-07-26,16:24:00,Thursday,workingDay,Null,LOCK
661,48,2018-07-26,17:18:00,Thursday,workingDay,Null,LOCK
661,21,2018-07-26,05:49:00,Thursday,workingDay,Null,LOCK
661,7,2018-07-26,21:09:00,Thursday,workingDay,Null,LOCK
662,7,2018-07-26,21:09:00,Thursday,workingDay,Null,LOCK
662,29,2018-07-25,10:57:00,Wednesday,workingDay,Null,LOCK
662,7,2018-07-25,15:10:00,Wednesday,workingDay,Null,UNLOCK
662,25,2018-07-25,13:31:00,Wednesday,workingDay,Null,LOCK
662,18,2018-07-25,16:05:00,Wednesday,workingDay,Null,UNLOCK
663,24,2018-07-25,16:05:00,Wednesday,workingDay,Null,LOCK
663,15,2018-07-24,19:57:00,Tuesday,workingDay,Null,UNLOCK
663,44,2018-07-24,11:23:00,Tuesday,workingDay,Null,LOCK
663,15,2018-07-24,02:29:00,Tuesday,workingDay,Null,LOCK
663,47,2018-07-24,18:23:00,Tuesday,workingDay,Null,LOCK
664,14,2018-07-24,18:23:00,Tuesday,workingDay,Null,LOCK
664,16,2018-07-23,13:16:00,Monday,workingDay,Null,UNLOCK
664,11,2018-07-23,06:06:00,Monday,workingDay,Null,LOCK
664,5,2018-07-23,14:58:00,Monday,workingDay,Null,UNLOCK
664,45,2018-07-23,01:07:00,Monday,workingDay,Null,LOCK
665,38,2018-07-23,01:07:00,Monday,workingDay,Null,LOCK
665,37,2018-07-22,12:23:00,Sunday,Holiday,Null,LOCK
666,45,2018-07-22,12:23:00,Sunday,Holiday,Null,LOCK
666,16,2018-07-21,06:32:00,Saturday,Holiday,Null,LOCK
667,18,2018-07-21,06:32:00,Saturday,Holiday,Null,LOCK
667,9,2018-07-20,02:53:00,Friday,workingDay,Null,LOCK
667,26,2018-07-20,10:19:00,Friday,workingDay,Null,LOCK
668,15,2018-07-20,10:19:00,Friday,workingDay,Null,LOCK
668,11,2018-07-19,13:00:00,Thursday,workingDay,Null,UNLOCK
668,34,2018-07-19,01:10:00,Thursday,workingDay,Null,LOCK
669,9,2018-07-19,01:10:00,Thursday,workingDay,Null,LOCK
669,50,2018-07-18,04:57:00,Wednesday,workingDay,Null,LOCK
669,39,2018-07-18,22:09:00,Wednesday,workingDay,Null,LOCK
669,35,2018-07-18,06:26:00,Wednesday,workingDay,Null,LOCK
669,13,2018-07-18,10:01:00,Wednesday,workingDay,Null,UNLOCK
670,24,2018-07-18,10:01:00,Wednesday,workingDay,Null,LOCK
670,41,2018-07-17,14:28:00,Tuesday,workingDay,Null,LOCK
670,20,2018-07-17,22:43:00,Tuesday,workingDay,Null,LOCK
670,33,2018-07-17,04:30:00,Tuesday,workingDay,Null,LOCK
671,10,2018-07-17,04:30:00,Tuesday,workingDay,Null,LOCK
671,7,2018-07-16,05:45:00,Monday,workingDay,Null,LOCK
671,39,2018-07-16,06:51:00,Monday,workingDay,Null,LOCK
672,23,2018-07-16,06:51:00,Monday,workingDay,Null,LOCK
672,32,2018-07-15,03:11:00,Sunday,Holiday,Null,LOCK
672,36,2018-07-15,07:44:00,Sunday,Holiday,Null,LOCK
672,37,2018-07-15,21:40:00,Sunday,Holiday,Null,LOCK
672,44,2018-07-15,14:55:00,Sunday,Holiday,Null,LOCK
673,32,2018-07-15,14:55:00,Sunday,Holiday,Null,LOCK
673,34,2018-07-14,17:38:00,Saturday,Holiday,Null,LOCK
673,50,2018-07-14,07:44:00,Saturday,Holiday,Null,LOCK
674,34,2018-07-14,07:44:00,Saturday,Holiday,Null,LOCK
674,10,2018-07-13,16:58:00,Friday,workingDay,Null,UNLOCK
674,49,2018-07-13,12:15:00,Friday,workingDay,Null,LOCK
674,41,2018-07-13,21:34:00,Friday,workingDay,Null,LOCK
674,17,2018-07-13,20:34:00,Friday,workingDay,Null,LOCK
675,6,2018-07-13,20:34:00,Friday,workingDay,Null,LOCK
675,31,2018-07-12,21:27:00,Thursday,Holiday,Battle of the Boyne [Northern Ireland],LOCK
676,23,2018-07-12,21:27:00,Thursday,Holiday,Battle of the Boyne [Northern Ireland],LOCK
676,33,2018-07-11,19:11:00,Wednesday,workingDay,Null,LOCK
676,6,2018-07-11,21:51:00,Wednesday,workingDay,Null,LOCK
677,21,2018-07-11,21:51:00,Wednesday,workingDay,Null,LOCK
677,10,2018-07-10,18:14:00,Tuesday,workingDay,Null,UNLOCK
677,27,2018-07-10,22:11:00,Tuesday,workingDay,Null,LOCK
677,28,2018-07-10,03:30:00,Tuesday,workingDay,Null,LOCK
678,13,2018-07-10,03:30:00,Tuesday,workingDay,Null,LOCK
678,49,2018-07-09,15:25:00,Monday,workingDay,Null,LOCK
678,16,2018-07-09,09:21:00,Monday,workingDay,Null,UNLOCK
679,13,2018-07-09,09:21:00,Monday,workingDay,Null,UNLOCK
679,33,2018-07-08,08:02:00,Sunday,Holiday,Null,LOCK
679,9,2018-07-08,18:51:00,Sunday,Holiday,Null,UNLOCK
679,30,2018-07-08,09:32:00,Sunday,Holiday,Null,LOCK
679,19,2018-07-08,18:47:00,Sunday,Holiday,Null,UNLOCK
680,6,2018-07-08,18:47:00,Sunday,Holiday,Null,UNLOCK
680,13,2018-07-07,14:40:00,Saturday,Holiday,Null,UNLOCK
680,10,2018-07-07,07:42:00,Saturday,Holiday,Null,UNLOCK
680,35,2018-07-07,16:21:00,Saturday,Holiday,Null,LOCK
681,10,2018-07-07,16:21:00,Saturday,Holiday,Null,LOCK
681,44,2018-07-06,08:05:00,Friday,workingDay,Null,LOCK
681,39,2018-07-06,03:24:00,Friday,workingDay,Null,LOCK
681,34,2018-07-06,18:27:00,Friday,workingDay,Null,LOCK
681,12,2018-07-06,20:20:00,Friday,workingDay,Null,LOCK
682,25,2018-07-06,20:20:00,Friday,workingDay,Null,LOCK
682,47,2018-07-05,12:35:00,Thursday,workingDay,Null,LOCK
682,31,2018-07-05,10:03:00,Thursday,workingDay,Null,LOCK
683,50,2018-07-05,10:03:00,Thursday,workingDay,Null,LOCK
683,38,2018-07-04,22:31:00,Wednesday,workingDay,Null,LOCK
683,50,2018-07-04,10:47:00,Wednesday,workingDay,Null,LOCK
684,12,2018-07-04,10:47:00,Wednesday,workingDay,Null,LOCK
684,33,2018-07-03,07:24:00,Tuesday,workingDay,Null,LOCK
684,14,2018-07-03,17:33:00,Tuesday,workingDay,Null,UNLOCK
684,39,2018-07-03,14:24:00,Tuesday,workingDay,Null,LOCK
685,42,2018-07-03,14:24:00,Tuesday,workingDay,Null,LOCK
685,25,2018-07-02,22:02:00,Monday,workingDay,Null,LOCK
685,26,2018-07-02,20:22:00,Monday,workingDay,Null,LOCK
685,8,2018-07-02,12:48:00,Monday,workingDay,Null,UNLOCK
685,33,2018-07-02,17:32:00,Monday,workingDay,Null,LOCK
686,28,2018-07-02,17:32:00,Monday,workingDay,Null,LOCK
686,30,2018-07-01,08:08:00,Sunday,Holiday,Null,LOCK
686,25,2018-07-01,12:27:00,Sunday,Holiday,Null,LOCK
686,35,2018-07-01,23:00:00,Sunday,Holiday,Null,LOCK
687,23,2018-07-01,23:00:00,Sunday,Holiday,Null,LOCK
687,20,2018-06-30,23:08:00,Saturday,Holiday,Null,LOCK
687,17,2018-06-30,16:56:00,Saturday,Holiday,Null,UNLOCK
687,18,2018-06-30,13:55:00,Saturday,Holiday,Null,UNLOCK
687,7,2018-06-30,00:34:00,Saturday,Holiday,Null,LOCK
687,21,2018-06-30,09:26:00,Saturday,Holiday,Null,LOCK
688,41,2018-06-30,09:26:00,Saturday,Holiday,Null,LOCK
688,27,2018-06-29,04:12:00,Friday,workingDay,Null,LOCK
688,19,2018-06-29,23:17:00,Friday,workingDay,Null,LOCK
689,28,2018-06-29,23:17:00,Friday,workingDay,Null,LOCK
689,9,2018-06-28,01:05:00,Thursday,workingDay,Null,LOCK
689,15,2018-06-28,03:34:00,Thursday,workingDay,Null,LOCK
689,14,2018-06-28,16:05:00,Thursday,workingDay,Null,UNLOCK
690,24,2018-06-28,16:05:00,Thursday,workingDay,Null,LOCK
690,17,2018-06-27,22:01:00,Wednesday,workingDay,Null,LOCK
690,40,2018-06-27,10:29:00,Wednesday,workingDay,Null,LOCK
690,24,2018-06-27,21:14:00,Wednesday,workingDay,Null,LOCK
691,9,2018-06-27,21:14:00,Wednesday,workingDay,Null,LOCK
691,7,2018-06-26,19:45:00,Tuesday,workingDay,Null,UNLOCK
691,9,2018-06-26,11:09:00,Tuesday,workingDay,Null,UNLOCK
691,41,2018-06-26,04:29:00,Tuesday,workingDay,Null,LOCK
692,33,2018-06-26,04:29:00,Tuesday,workingDay,Null,LOCK
